distance_to_pipe,current_y,velocity,pipe_y,y_error,action
330,201.5,1.0,142,3540.25,0
320,203.0,1.5,142,3721.0,1
310,195.5,-7.5,142,2862.25,0
300,188.5,-7.0,142,2162.25,0
290,182.0,-6.5,142,1600.0,0
280,176.0,-6.0,142,1156.0,0
270,170.5,-5.5,142,812.25,0
260,165.5,-5.0,142,552.25,0
250,161.0,-4.5,142,361.0,0
240,157.0,-4.0,142,225.0,0
230,153.5,-3.5,142,132.25,0
220,150.5,-3.0,142,72.25,0
210,148.0,-2.5,142,36.0,0
200,146.0,-2.0,142,16.0,0
190,144.5,-1.5,142,6.25,0
180,143.5,-1.0,142,2.25,0
170,143.0,-0.5,142,1.0,0
160,143.0,0.0,142,1.0,0
150,143.5,0.5,142,2.25,0
140,144.5,1.0,142,6.25,0
130,146.0,1.5,142,16.0,0
120,148.0,2.0,142,36.0,0
110,150.5,2.5,142,72.25,0
100,153.5,3.0,142,132.25,1
90,146.0,-7.5,142,16.0,0
80,139.0,-7.0,142,9.0,0
70,132.5,-6.5,142,90.25,1
60,125.0,-7.5,142,289.0,0
50,118.0,-7.0,142,576.0,0
40,111.5,-6.5,142,930.25,0
30,105.5,-6.0,142,1332.25,1
20,98.0,-7.5,142,1936.0,0
350,200,0,138,3844,0
340,200.5,0.5,138,3906.25,0
330,201.5,1.0,138,4032.25,0
320,203.0,1.5,138,4225.0,0
310,205.0,2.0,138,4489.0,0
300,207.5,2.5,138,4830.25,0
290,210.5,3.0,138,5256.25,0
280,214.0,3.5,138,5776.0,0
270,218.0,4.0,138,6400.0,0
260,222.5,4.5,138,7140.25,0
250,227.5,5.0,138,8010.25,0
240,233.0,5.5,138,9025.0,0
230,239.0,6.0,138,10201.0,0
220,245.5,6.5,138,11556.25,0
210,252.5,7.0,138,13110.25,0
200,260.0,7.5,138,14884.0,0
190,268.0,8.0,138,16900.0,0
180,276.5,8.5,138,19182.25,0
170,285.5,9.0,138,21756.25,1
160,278.0,-7.5,138,19600.0,0
150,271.0,-7.0,138,17689.0,0
140,264.5,-6.5,138,16002.25,0
130,258.5,-6.0,138,14520.25,0
120,253.0,-5.5,138,13225.0,0
110,248.0,-5.0,138,12100.0,0
100,243.5,-4.5,138,11130.25,0
90,239.5,-4.0,138,10302.25,0
80,236.0,-3.5,138,9604.0,0
70,233.0,-3.0,138,9025.0,0
60,230.5,-2.5,138,8556.25,0
50,228.5,-2.0,138,8190.25,0
40,227.0,-1.5,138,7921.0,0
30,226.0,-1.0,138,7744.0,0
20,225.5,-0.5,138,7656.25,0
10,225.5,0.0,138,7656.25,0
0,226.0,0.5,138,7744.0,0
-10,227.0,1.0,138,7921.0,1
-20,219.5,-7.5,138,6642.25,0
-30,212.5,-7.0,138,5550.25,0
-40,206.0,-6.5,138,4624.0,0
160,200.0,-6.0,122,6084.0,0
150,194.5,-5.5,122,5256.25,0
140,189.5,-5.0,122,4556.25,0
130,185.0,-4.5,122,3969.0,0
120,181.0,-4.0,122,3481.0,0
110,177.5,-3.5,122,3080.25,0
100,174.5,-3.0,122,2756.25,0
90,172.0,-2.5,122,2500.0,0
80,170.0,-2.0,122,2304.0,0
70,168.5,-1.5,122,2162.25,0
60,167.5,-1.0,122,2070.25,0
50,167.0,-0.5,122,2025.0,0
40,167.0,0.0,122,2025.0,0
30,167.5,0.5,122,2070.25,0
20,168.5,1.0,122,2162.25,0
10,170.0,1.5,122,2304.0,0
0,172.0,2.0,122,2500.0,0
-10,174.5,2.5,122,2756.25,0
-20,177.5,3.0,122,3080.25,0
-30,181.0,3.5,122,3481.0,0
-40,185.0,4.0,122,3969.0,0
160,189.5,4.5,127,3906.25,0
150,194.5,5.0,127,4556.25,1
140,187.0,-7.5,127,3600.0,0
130,180.0,-7.0,127,2809.0,1
120,172.5,-7.5,127,2070.25,0
110,165.5,-7.0,127,1482.25,0
100,159.0,-6.5,127,1024.0,0
90,153.0,-6.0,127,676.0,0
80,147.5,-5.5,127,420.25,0
70,142.5,-5.0,127,240.25,0
60,138.0,-4.5,127,121.0,0
50,134.0,-4.0,127,49.0,0
40,130.5,-3.5,127,12.25,0
30,127.5,-3.0,127,0.25,0
20,125.0,-2.5,127,4.0,1
350,200,0,104,9216,0
340,200.5,0.5,104,9312.25,0
330,201.5,1.0,104,9506.25,0
320,203.0,1.5,104,9801.0,0
310,205.0,2.0,104,10201.0,0
300,207.5,2.5,104,10712.25,0
290,210.5,3.0,104,11342.25,0
280,214.0,3.5,104,12100.0,1
270,206.5,-7.5,104,10506.25,0
260,199.5,-7.0,104,9120.25,0
250,193.0,-6.5,104,7921.0,1
240,185.5,-7.5,104,6642.25,0
230,178.5,-7.0,104,5550.25,0
220,172.0,-6.5,104,4624.0,0
210,166.0,-6.0,104,3844.0,0
200,160.5,-5.5,104,3192.25,0
190,155.5,-5.0,104,2652.25,0
180,151.0,-4.5,104,2209.0,0
170,147.0,-4.0,104,1849.0,0
160,143.5,-3.5,104,1560.25,0
150,140.5,-3.0,104,1332.25,0
140,138.0,-2.5,104,1156.0,0
130,136.0,-2.0,104,1024.0,0
120,134.5,-1.5,104,930.25,0
110,133.5,-1.0,104,870.25,1
100,126.0,-7.5,104,484.0,0
90,119.0,-7.0,104,225.0,0
80,112.5,-6.5,104,72.25,0
70,106.5,-6.0,104,6.25,0
60,101.0,-5.5,104,9.0,0
50,96.0,-5.0,104,64.0,1
40,88.5,-7.5,104,240.25,0
30,81.5,-7.0,104,506.25,0
20,75.0,-6.5,104,841.0,0
350,200,0,141,3481,0
340,200.5,0.5,141,3540.25,1
330,193.0,-7.5,141,2704.0,0
320,186.0,-7.0,141,2025.0,0
310,179.5,-6.5,141,1482.25,0
300,173.5,-6.0,141,1056.25,0
290,168.0,-5.5,141,729.0,0
280,163.0,-5.0,141,484.0,0
270,158.5,-4.5,141,306.25,0
260,154.5,-4.0,141,182.25,0
250,151.0,-3.5,141,100.0,0
240,148.0,-3.0,141,49.0,0
230,145.5,-2.5,141,20.25,1
220,138.0,-7.5,141,9.0,0
210,131.0,-7.0,141,100.0,0
200,124.5,-6.5,141,272.25,0
190,118.5,-6.0,141,506.25,0
180,113.0,-5.5,141,784.0,0
170,108.0,-5.0,141,1089.0,1
160,100.5,-7.5,141,1640.25,0
150,93.5,-7.0,141,2256.25,0
140,87.0,-6.5,141,2916.0,0
130,81.0,-6.0,141,3600.0,0
120,75.5,-5.5,141,4290.25,1
110,68.0,-7.5,141,5329.0,0
100,61.0,-7.0,141,6400.0,1
90,53.5,-7.5,141,7656.25,0
80,46.5,-7.0,141,8930.25,0
70,40.0,-6.5,141,10201.0,0
60,34.0,-6.0,141,11449.0,0
50,28.5,-5.5,141,12656.25,0
40,23.5,-5.0,141,13806.25,0
30,19.0,-4.5,141,14884.0,0
20,15.0,-4.0,141,15876.0,0
350,200,0,144,3136,0
340,200.5,0.5,144,3192.25,0
330,201.5,1.0,144,3306.25,0
320,203.0,1.5,144,3481.0,0
310,205.0,2.0,144,3721.0,1
300,197.5,-7.5,144,2862.25,0
290,190.5,-7.0,144,2162.25,0
280,184.0,-6.5,144,1600.0,0
270,178.0,-6.0,144,1156.0,0
260,172.5,-5.5,144,812.25,0
250,167.5,-5.0,144,552.25,0
240,163.0,-4.5,144,361.0,0
230,159.0,-4.0,144,225.0,0
220,155.5,-3.5,144,132.25,0
210,152.5,-3.0,144,72.25,0
200,150.0,-2.5,144,36.0,0
190,148.0,-2.0,144,16.0,0
180,146.5,-1.5,144,6.25,0
170,145.5,-1.0,144,2.25,0
160,145.0,-0.5,144,1.0,0
150,145.0,0.0,144,1.0,0
140,145.5,0.5,144,2.25,0
130,146.5,1.0,144,6.25,1
120,139.0,-7.5,144,25.0,0
110,132.0,-7.0,144,144.0,0
100,125.5,-6.5,144,342.25,0
90,119.5,-6.0,144,600.25,0
80,114.0,-5.5,144,900.0,1
70,106.5,-7.5,144,1406.25,0
60,99.5,-7.0,144,1980.25,0
50,93.0,-6.5,144,2601.0,0
40,87.0,-6.0,144,3249.0,0
30,81.5,-5.5,144,3906.25,0
20,76.5,-5.0,144,4556.25,0
350,200,0,121,6241,0
340,200.5,0.5,121,6320.25,0
330,201.5,1.0,121,6480.25,0
320,203.0,1.5,121,6724.0,0
310,205.0,2.0,121,7056.0,0
300,207.5,2.5,121,7482.25,0
290,210.5,3.0,121,8010.25,0
280,214.0,3.5,121,8649.0,0
270,218.0,4.0,121,9409.0,0
260,222.5,4.5,121,10302.25,1
250,215.0,-7.5,121,8836.0,0
240,208.0,-7.0,121,7569.0,0
230,201.5,-6.5,121,6480.25,0
220,195.5,-6.0,121,5550.25,0
210,190.0,-5.5,121,4761.0,0
200,185.0,-5.0,121,4096.0,0
190,180.5,-4.5,121,3540.25,0
180,176.5,-4.0,121,3080.25,0
170,173.0,-3.5,121,2704.0,0
160,170.0,-3.0,121,2401.0,0
150,167.5,-2.5,121,2162.25,0
140,165.5,-2.0,121,1980.25,0
130,164.0,-1.5,121,1849.0,0
120,163.0,-1.0,121,1764.0,0
110,162.5,-0.5,121,1722.25,0
100,162.5,0.0,121,1722.25,0
90,163.0,0.5,121,1764.0,0
80,164.0,1.0,121,1849.0,0
70,165.5,1.5,121,1980.25,0
60,167.5,2.0,121,2162.25,1
50,160.0,-7.5,121,1521.0,0
40,153.0,-7.0,121,1024.0,0
30,146.5,-6.5,121,650.25,1
20,139.0,-7.5,121,324.0,0
10,132.0,-7.0,121,121.0,0
0,125.5,-6.5,121,20.25,0
350,200,0,134,4356,0
340,200.5,0.5,134,4422.25,0
330,201.5,1.0,134,4556.25,0
320,203.0,1.5,134,4761.0,0
310,205.0,2.0,134,5041.0,0
300,207.5,2.5,134,5402.25,0
290,210.5,3.0,134,5852.25,0
280,214.0,3.5,134,6400.0,0
270,218.0,4.0,134,7056.0,0
260,222.5,4.5,134,7832.25,0
250,227.5,5.0,134,8742.25,0
240,233.0,5.5,134,9801.0,0
230,239.0,6.0,134,11025.0,0
220,245.5,6.5,134,12432.25,1
210,238.0,-7.5,134,10816.0,0
200,231.0,-7.0,134,9409.0,0
190,224.5,-6.5,134,8190.25,0
180,218.5,-6.0,134,7140.25,0
170,213.0,-5.5,134,6241.0,0
160,208.0,-5.0,134,5476.0,0
150,203.5,-4.5,134,4830.25,0
140,199.5,-4.0,134,4290.25,0
130,196.0,-3.5,134,3844.0,0
120,193.0,-3.0,134,3481.0,0
110,190.5,-2.5,134,3192.25,0
100,188.5,-2.0,134,2970.25,0
90,187.0,-1.5,134,2809.0,0
80,186.0,-1.0,134,2704.0,0
70,185.5,-0.5,134,2652.25,0
60,185.5,0.0,134,2652.25,0
50,186.0,0.5,134,2704.0,0
40,187.0,1.0,134,2809.0,0
30,188.5,1.5,134,2970.25,0
20,190.5,2.0,134,3192.25,0
10,193.0,2.5,134,3481.0,0
0,196.0,3.0,134,3844.0,0
-10,199.5,3.5,134,4290.25,0
-20,203.5,4.0,134,4830.25,0
-30,208.0,4.5,134,5476.0,0
-40,213.0,5.0,134,6241.0,0
160,218.5,5.5,150,4692.25,0
150,224.5,6.0,150,5550.25,0
140,231.0,6.5,150,6561.0,0
130,238.0,7.0,150,7744.0,0
120,245.5,7.5,150,9120.25,0
110,253.5,8.0,150,10712.25,0
100,262.0,8.5,150,12544.0,0
90,271.0,9.0,150,14641.0,0
80,280.5,9.5,150,17030.25,0
70,290.5,10.0,150,19740.25,0
60,301.0,10.5,150,22801.0,0
50,312.0,11.0,150,26244.0,0
40,323.5,11.5,150,30102.25,0
30,335.5,12.0,150,34410.25,0
20,348.0,12.5,150,39204.0,0
350,200,0,138,3844,0
340,200.5,0.5,138,3906.25,0
330,201.5,1.0,138,4032.25,0
320,203.0,1.5,138,4225.0,0
310,205.0,2.0,138,4489.0,0
300,207.5,2.5,138,4830.25,1
290,200.0,-7.5,138,3844.0,0
280,193.0,-7.0,138,3025.0,0
270,186.5,-6.5,138,2352.25,0
260,180.5,-6.0,138,1806.25,0
250,175.0,-5.5,138,1369.0,0
240,170.0,-5.0,138,1024.0,0
230,165.5,-4.5,138,756.25,0
220,161.5,-4.0,138,552.25,0
210,158.0,-3.5,138,400.0,0
200,155.0,-3.0,138,289.0,0
190,152.5,-2.5,138,210.25,0
180,150.5,-2.0,138,156.25,0
170,149.0,-1.5,138,121.0,0
160,148.0,-1.0,138,100.0,0
150,147.5,-0.5,138,90.25,0
140,147.5,0.0,138,90.25,0
130,148.0,0.5,138,100.0,0
120,149.0,1.0,138,121.0,0
110,150.5,1.5,138,156.25,0
100,152.5,2.0,138,210.25,0
90,155.0,2.5,138,289.0,0
80,158.0,3.0,138,400.0,0
70,161.5,3.5,138,552.25,1
60,154.0,-7.5,138,256.0,0
50,147.0,-7.0,138,81.0,0
40,140.5,-6.5,138,6.25,0
30,134.5,-6.0,138,12.25,0
20,129.0,-5.5,138,81.0,1
350,200,0,118,6724,0
340,200.5,0.5,118,6806.25,0
330,201.5,1.0,118,6972.25,1
320,194.0,-7.5,118,5776.0,0
310,187.0,-7.0,118,4761.0,1
300,179.5,-7.5,118,3782.25,0
290,172.5,-7.0,118,2970.25,0
280,166.0,-6.5,118,2304.0,1
270,158.5,-7.5,118,1640.25,0
260,151.5,-7.0,118,1122.25,0
250,145.0,-6.5,118,729.0,0
240,139.0,-6.0,118,441.0,0
230,133.5,-5.5,118,240.25,0
220,128.5,-5.0,118,110.25,0
210,124.0,-4.5,118,36.0,0
200,120.0,-4.0,118,4.0,0
190,116.5,-3.5,118,2.25,0
180,113.5,-3.0,118,20.25,0
170,111.0,-2.5,118,49.0,0
160,109.0,-2.0,118,81.0,0
150,107.5,-1.5,118,110.25,1
140,100.0,-7.5,118,324.0,0
130,93.0,-7.0,118,625.0,0
120,86.5,-6.5,118,992.25,0
110,80.5,-6.0,118,1406.25,0
100,75.0,-5.5,118,1849.0,0
90,70.0,-5.0,118,2304.0,0
80,65.5,-4.5,118,2756.25,0
70,61.5,-4.0,118,3192.25,0
60,58.0,-3.5,118,3600.0,0
50,55.0,-3.0,118,3969.0,0
40,52.5,-2.5,118,4290.25,0
30,50.5,-2.0,118,4556.25,0
20,49.0,-1.5,118,4761.0,0
350,200,0,112,7744,0
340,200.5,0.5,112,7832.25,0
330,201.5,1.0,112,8010.25,0
320,203.0,1.5,112,8281.0,0
310,205.0,2.0,112,8649.0,0
300,207.5,2.5,112,9120.25,0
290,210.5,3.0,112,9702.25,0
280,214.0,3.5,112,10404.0,0
270,218.0,4.0,112,11236.0,0
260,222.5,4.5,112,12210.25,0
250,227.5,5.0,112,13340.25,0
240,233.0,5.5,112,14641.0,0
230,239.0,6.0,112,16129.0,1
220,231.5,-7.5,112,14280.25,0
210,224.5,-7.0,112,12656.25,0
200,218.0,-6.5,112,11236.0,0
190,212.0,-6.0,112,10000.0,0
180,206.5,-5.5,112,8930.25,0
170,201.5,-5.0,112,8010.25,0
160,197.0,-4.5,112,7225.0,0
150,193.0,-4.0,112,6561.0,0
140,189.5,-3.5,112,6006.25,1
130,182.0,-7.5,112,4900.0,0
120,175.0,-7.0,112,3969.0,0
110,168.5,-6.5,112,3192.25,0
100,162.5,-6.0,112,2550.25,0
90,157.0,-5.5,112,2025.0,0
80,152.0,-5.0,112,1600.0,0
70,147.5,-4.5,112,1260.25,0
60,143.5,-4.0,112,992.25,0
50,140.0,-3.5,112,784.0,0
40,137.0,-3.0,112,625.0,0
30,134.5,-2.5,112,506.25,0
20,132.5,-2.0,112,420.25,0
10,131.0,-1.5,112,361.0,1
0,123.5,-7.5,112,132.25,0
-10,116.5,-7.0,112,20.25,0
350,200,0,120,6400,0
340,200.5,0.5,120,6480.25,1
330,193.0,-7.5,120,5329.0,0
320,186.0,-7.0,120,4356.0,0
310,179.5,-6.5,120,3540.25,0
300,173.5,-6.0,120,2862.25,1
290,166.0,-7.5,120,2116.0,0
280,159.0,-7.0,120,1521.0,0
270,152.5,-6.5,120,1056.25,0
260,146.5,-6.0,120,702.25,0
250,141.0,-5.5,120,441.0,0
240,136.0,-5.0,120,256.0,0
230,131.5,-4.5,120,132.25,0
220,127.5,-4.0,120,56.25,1
210,120.0,-7.5,120,0.0,0
200,113.0,-7.0,120,49.0,0
190,106.5,-6.5,120,182.25,0
180,100.5,-6.0,120,380.25,1
170,93.0,-7.5,120,729.0,1
160,85.5,-7.5,120,1190.25,0
150,78.5,-7.0,120,1722.25,0
140,72.0,-6.5,120,2304.0,0
130,66.0,-6.0,120,2916.0,0
120,60.5,-5.5,120,3540.25,0
110,55.5,-5.0,120,4160.25,0
100,51.0,-4.5,120,4761.0,1
90,43.5,-7.5,120,5852.25,0
80,36.5,-7.0,120,6972.25,0
70,30.0,-6.5,120,8100.0,0
60,24.0,-6.0,120,9216.0,0
50,18.5,-5.5,120,10302.25,0
40,13.5,-5.0,120,11342.25,0
30,9.0,-4.5,120,12321.0,0
20,5.0,-4.0,120,13225.0,0
350,200,0,142,3364,0
340,200.5,0.5,142,3422.25,0
330,201.5,1.0,142,3540.25,0
320,203.0,1.5,142,3721.0,1
310,195.5,-7.5,142,2862.25,0
300,188.5,-7.0,142,2162.25,1
290,181.0,-7.5,142,1521.0,0
280,174.0,-7.0,142,1024.0,0
270,167.5,-6.5,142,650.25,0
260,161.5,-6.0,142,380.25,0
250,156.0,-5.5,142,196.0,0
240,151.0,-5.0,142,81.0,0
230,146.5,-4.5,142,20.25,0
220,142.5,-4.0,142,0.25,0
210,139.0,-3.5,142,9.0,0
200,136.0,-3.0,142,36.0,0
190,133.5,-2.5,142,72.25,0
180,131.5,-2.0,142,110.25,0
170,130.0,-1.5,142,144.0,0
160,129.0,-1.0,142,169.0,1
150,121.5,-7.5,142,420.25,0
140,114.5,-7.0,142,756.25,0
130,108.0,-6.5,142,1156.0,0
120,102.0,-6.0,142,1600.0,0
110,96.5,-5.5,142,2070.25,0
100,91.5,-5.0,142,2550.25,0
90,87.0,-4.5,142,3025.0,0
80,83.0,-4.0,142,3481.0,0
70,79.5,-3.5,142,3906.25,0
60,76.5,-3.0,142,4290.25,0
50,74.0,-2.5,142,4624.0,0
40,72.0,-2.0,142,4900.0,0
30,70.5,-1.5,142,5112.25,0
20,69.5,-1.0,142,5256.25,0
350,200,0,128,5184,0
340,200.5,0.5,128,5256.25,0
330,201.5,1.0,128,5402.25,0
320,203.0,1.5,128,5625.0,0
310,205.0,2.0,128,5929.0,0
300,207.5,2.5,128,6320.25,0
290,210.5,3.0,128,6806.25,0
280,214.0,3.5,128,7396.0,0
270,218.0,4.0,128,8100.0,0
260,222.5,4.5,128,8930.25,0
250,227.5,5.0,128,9900.25,0
240,233.0,5.5,128,11025.0,0
230,239.0,6.0,128,12321.0,0
220,245.5,6.5,128,13806.25,0
210,252.5,7.0,128,15500.25,0
200,260.0,7.5,128,17424.0,1
190,252.5,-7.5,128,15500.25,0
180,245.5,-7.0,128,13806.25,0
170,239.0,-6.5,128,12321.0,0
160,233.0,-6.0,128,11025.0,0
150,227.5,-5.5,128,9900.25,0
140,222.5,-5.0,128,8930.25,0
130,218.0,-4.5,128,8100.0,0
120,214.0,-4.0,128,7396.0,0
110,210.5,-3.5,128,6806.25,0
100,207.5,-3.0,128,6320.25,0
90,205.0,-2.5,128,5929.0,0
80,203.0,-2.0,128,5625.0,0
70,201.5,-1.5,128,5402.25,0
60,200.5,-1.0,128,5256.25,0
50,200.0,-0.5,128,5184.0,0
40,200.0,0.0,128,5184.0,0
30,200.5,0.5,128,5256.25,0
20,201.5,1.0,128,5402.25,0
10,203.0,1.5,128,5625.0,0
0,205.0,2.0,128,5929.0,0
-10,207.5,2.5,128,6320.25,0
-20,210.5,3.0,128,6806.25,0
-30,214.0,3.5,128,7396.0,0
-40,218.0,4.0,128,8100.0,0
160,222.5,4.5,118,10920.25,0
150,227.5,5.0,118,11990.25,0
140,233.0,5.5,118,13225.0,0
130,239.0,6.0,118,14641.0,0
120,245.5,6.5,118,16256.25,0
110,252.5,7.0,118,18090.25,1
100,245.0,-7.5,118,16129.0,1
90,237.5,-7.5,118,14280.25,0
80,230.5,-7.0,118,12656.25,0
70,224.0,-6.5,118,11236.0,0
60,218.0,-6.0,118,10000.0,0
50,212.5,-5.5,118,8930.25,0
40,207.5,-5.0,118,8010.25,0
30,203.0,-4.5,118,7225.0,0
20,199.0,-4.0,118,6561.0,0
10,195.5,-3.5,118,6006.25,0
0,192.5,-3.0,118,5550.25,0
-10,190.0,-2.5,118,5184.0,1
-20,182.5,-7.5,118,4160.25,0
-30,175.5,-7.0,118,3306.25,1
-40,168.0,-7.5,118,2500.0,0
160,161.0,-7.0,132,841.0,0
150,154.5,-6.5,132,506.25,0
140,148.5,-6.0,132,272.25,0
130,143.0,-5.5,132,121.0,0
120,138.0,-5.0,132,36.0,0
110,133.5,-4.5,132,2.25,0
100,129.5,-4.0,132,6.25,0
90,126.0,-3.5,132,36.0,0
80,123.0,-3.0,132,81.0,0
70,120.5,-2.5,132,132.25,0
60,118.5,-2.0,132,182.25,0
50,117.0,-1.5,132,225.0,0
40,116.0,-1.0,132,256.0,0
30,115.5,-0.5,132,272.25,0
20,115.5,0.0,132,272.25,0
350,200,0,110,8100,0
340,200.5,0.5,110,8190.25,0
330,201.5,1.0,110,8372.25,0
320,203.0,1.5,110,8649.0,0
310,205.0,2.0,110,9025.0,0
300,207.5,2.5,110,9506.25,0
290,210.5,3.0,110,10100.25,0
280,214.0,3.5,110,10816.0,0
270,218.0,4.0,110,11664.0,0
260,222.5,4.5,110,12656.25,0
250,227.5,5.0,110,13806.25,0
240,233.0,5.5,110,15129.0,0
230,239.0,6.0,110,16641.0,0
220,245.5,6.5,110,18360.25,0
210,252.5,7.0,110,20306.25,0
200,260.0,7.5,110,22500.0,0
190,268.0,8.0,110,24964.0,0
180,276.5,8.5,110,27722.25,1
170,269.0,-7.5,110,25281.0,0
160,262.0,-7.0,110,23104.0,0
150,255.5,-6.5,110,21170.25,0
140,249.5,-6.0,110,19460.25,0
130,244.0,-5.5,110,17956.0,0
120,239.0,-5.0,110,16641.0,1
110,231.5,-7.5,110,14762.25,0
100,224.5,-7.0,110,13110.25,0
90,218.0,-6.5,110,11664.0,0
80,212.0,-6.0,110,10404.0,0
70,206.5,-5.5,110,9312.25,0
60,201.5,-5.0,110,8372.25,0
50,197.0,-4.5,110,7569.0,0
40,193.0,-4.0,110,6889.0,0
30,189.5,-3.5,110,6320.25,0
20,186.5,-3.0,110,5852.25,0
10,184.0,-2.5,110,5476.0,0
0,182.0,-2.0,110,5184.0,0
-10,180.5,-1.5,110,4970.25,0
-20,179.5,-1.0,110,4830.25,0
-30,179.0,-0.5,110,4761.0,0
-40,179.0,0.0,110,4761.0,0
160,179.5,0.5,142,1406.25,0
150,180.5,1.0,142,1482.25,0
140,182.0,1.5,142,1600.0,0
130,184.0,2.0,142,1764.0,0
120,186.5,2.5,142,1980.25,0
110,189.5,3.0,142,2256.25,0
100,193.0,3.5,142,2601.0,0
90,197.0,4.0,142,3025.0,0
80,201.5,4.5,142,3540.25,0
70,206.5,5.0,142,4160.25,0
60,212.0,5.5,142,4900.0,1
50,204.5,-7.5,142,3906.25,1
40,197.0,-7.5,142,3025.0,0
30,190.0,-7.0,142,2304.0,0
20,183.5,-6.5,142,1722.25,0
10,177.5,-6.0,142,1260.25,0
0,172.0,-5.5,142,900.0,0
-10,167.0,-5.0,142,625.0,0
-20,162.5,-4.5,142,420.25,0
-30,158.5,-4.0,142,272.25,0
-40,155.0,-3.5,142,169.0,0
160,152.0,-3.0,104,2304.0,0
150,149.5,-2.5,104,2070.25,0
140,147.5,-2.0,104,1892.25,0
130,146.0,-1.5,104,1764.0,0
120,145.0,-1.0,104,1681.0,0
110,144.5,-0.5,104,1640.25,1
100,137.0,-7.5,104,1089.0,0
90,130.0,-7.0,104,676.0,0
80,123.5,-6.5,104,380.25,0
70,117.5,-6.0,104,182.25,0
60,112.0,-5.5,104,64.0,0
50,107.0,-5.0,104,9.0,0
40,102.5,-4.5,104,2.25,0
30,98.5,-4.0,104,30.25,0
20,95.0,-3.5,104,81.0,0
350,200,0,140,3600,0
340,200.5,0.5,140,3660.25,0
330,201.5,1.0,140,3782.25,0
320,203.0,1.5,140,3969.0,0
310,205.0,2.0,140,4225.0,0
300,207.5,2.5,140,4556.25,0
290,210.5,3.0,140,4970.25,1
280,203.0,-7.5,140,3969.0,0
270,196.0,-7.0,140,3136.0,0
260,189.5,-6.5,140,2450.25,0
250,183.5,-6.0,140,1892.25,1
240,176.0,-7.5,140,1296.0,0
230,169.0,-7.0,140,841.0,0
220,162.5,-6.5,140,506.25,0
210,156.5,-6.0,140,272.25,0
200,151.0,-5.5,140,121.0,0
190,146.0,-5.0,140,36.0,0
180,141.5,-4.5,140,2.25,0
170,137.5,-4.0,140,6.25,0
160,134.0,-3.5,140,36.0,0
150,131.0,-3.0,140,81.0,0
140,128.5,-2.5,140,132.25,0
130,126.5,-2.0,140,182.25,0
120,125.0,-1.5,140,225.0,0
110,124.0,-1.0,140,256.0,0
100,123.5,-0.5,140,272.25,0
90,123.5,0.0,140,272.25,0
80,124.0,0.5,140,256.0,0
70,125.0,1.0,140,225.0,0
60,126.5,1.5,140,182.25,0
50,128.5,2.0,140,132.25,0
40,131.0,2.5,140,81.0,0
30,134.0,3.0,140,36.0,0
20,137.5,3.5,140,6.25,0
10,141.5,4.0,140,2.25,0
0,146.0,4.5,140,36.0,0
-10,151.0,5.0,140,121.0,0
-20,156.5,5.5,140,272.25,0
-30,162.5,6.0,140,506.25,0
-40,169.0,6.5,140,841.0,0
160,176.0,7.0,114,3844.0,0
150,183.5,7.5,114,4830.25,0
140,191.5,8.0,114,6006.25,0
130,200.0,8.5,114,7396.0,1
120,192.5,-7.5,114,6162.25,0
110,185.5,-7.0,114,5112.25,0
100,179.0,-6.5,114,4225.0,0
90,173.0,-6.0,114,3481.0,1
80,165.5,-7.5,114,2652.25,0
70,158.5,-7.0,114,1980.25,0
60,152.0,-6.5,114,1444.0,0
50,146.0,-6.0,114,1024.0,0
40,140.5,-5.5,114,702.25,0
30,135.5,-5.0,114,462.25,0
20,131.0,-4.5,114,289.0,0
10,127.0,-4.0,114,169.0,0
0,123.5,-3.5,114,90.25,0
-10,120.5,-3.0,114,42.25,0
-20,118.0,-2.5,114,16.0,0
-30,116.0,-2.0,114,4.0,0
-40,114.5,-1.5,114,0.25,0
160,113.5,-1.0,147,1122.25,0
150,113.0,-0.5,147,1156.0,0
140,113.0,0.0,147,1156.0,0
130,113.5,0.5,147,1122.25,1
120,106.0,-7.5,147,1681.0,0
110,99.0,-7.0,147,2304.0,0
100,92.5,-6.5,147,2970.25,0
90,86.5,-6.0,147,3660.25,0
80,81.0,-5.5,147,4356.0,0
70,76.0,-5.0,147,5041.0,0
60,71.5,-4.5,147,5700.25,1
50,64.0,-7.5,147,6889.0,0
40,57.0,-7.0,147,8100.0,1
30,49.5,-7.5,147,9506.25,0
20,42.5,-7.0,147,10920.25,0
350,200,0,102,9604,0
340,200.5,0.5,102,9702.25,0
330,201.5,1.0,102,9900.25,0
320,203.0,1.5,102,10201.0,0
310,205.0,2.0,102,10609.0,0
300,207.5,2.5,102,11130.25,0
290,210.5,3.0,102,11772.25,0
280,214.0,3.5,102,12544.0,0
270,218.0,4.0,102,13456.0,0
260,222.5,4.5,102,14520.25,0
250,227.5,5.0,102,15750.25,0
240,233.0,5.5,102,17161.0,0
230,239.0,6.0,102,18769.0,0
220,245.5,6.5,102,20592.25,0
210,252.5,7.0,102,22650.25,0
200,260.0,7.5,102,24964.0,0
190,268.0,8.0,102,27556.0,0
180,276.5,8.5,102,30450.25,0
170,285.5,9.0,102,33672.25,0
160,295.0,9.5,102,37249.0,0
150,305.0,10.0,102,41209.0,0
140,315.5,10.5,102,45582.25,0
