distance_to_pipe,current_y,velocity,pipe_y,y_error,action
150,153.5,-4.5,145,72.25,0
140,149.5,-4.0,145,20.25,0
130,146.0,-3.5,145,1.0,0
120,143.0,-3.0,145,4.0,0
110,140.5,-2.5,145,20.25,0
100,138.5,-2.0,145,42.25,0
90,137.0,-1.5,145,64.0,0
80,136.0,-1.0,145,81.0,0
70,135.5,-0.5,145,90.25,0
60,135.5,0.0,145,90.25,0
50,136.0,0.5,145,81.0,0
40,137.0,1.0,145,64.0,0
30,138.5,1.5,145,42.25,1
20,131.0,-7.5,145,196.0,1
350,200,0,139,3721,0
340,200.5,0.5,139,3782.25,0
330,201.5,1.0,139,3906.25,0
320,203.0,1.5,139,4096.0,0
310,205.0,2.0,139,4356.0,0
300,207.5,2.5,139,4692.25,0
290,210.5,3.0,139,5112.25,0
280,214.0,3.5,139,5625.0,0
270,218.0,4.0,139,6241.0,0
260,222.5,4.5,139,6972.25,0
250,227.5,5.0,139,7832.25,0
240,233.0,5.5,139,8836.0,0
230,239.0,6.0,139,10000.0,0
220,245.5,6.5,139,11342.25,0
210,252.5,7.0,139,12882.25,0
200,260.0,7.5,139,14641.0,0
190,268.0,8.0,139,16641.0,1
180,260.5,-7.5,139,14762.25,0
170,253.5,-7.0,139,13110.25,1
160,246.0,-7.5,139,11449.0,0
150,239.0,-7.0,139,10000.0,0
140,232.5,-6.5,139,8742.25,0
130,226.5,-6.0,139,7656.25,0
120,221.0,-5.5,139,6724.0,0
110,216.0,-5.0,139,5929.0,0
100,211.5,-4.5,139,5256.25,1
90,204.0,-7.5,139,4225.0,0
80,197.0,-7.0,139,3364.0,1
70,189.5,-7.5,139,2550.25,0
60,182.5,-7.0,139,1892.25,0
50,176.0,-6.5,139,1369.0,0
40,170.0,-6.0,139,961.0,0
30,164.5,-5.5,139,650.25,1
20,157.0,-7.5,139,324.0,0
10,150.0,-7.0,139,121.0,0
0,143.5,-6.5,139,20.25,0
350,200,0,102,9604,0
340,200.5,0.5,102,9702.25,0
330,201.5,1.0,102,9900.25,0
320,203.0,1.5,102,10201.0,0
310,205.0,2.0,102,10609.0,0
300,207.5,2.5,102,11130.25,0
290,210.5,3.0,102,11772.25,0
280,214.0,3.5,102,12544.0,0
270,218.0,4.0,102,13456.0,0
260,222.5,4.5,102,14520.25,0
250,227.5,5.0,102,15750.25,0
240,233.0,5.5,102,17161.0,0
230,239.0,6.0,102,18769.0,0
220,245.5,6.5,102,20592.25,0
210,252.5,7.0,102,22650.25,0
200,260.0,7.5,102,24964.0,0
190,268.0,8.0,102,27556.0,0
180,276.5,8.5,102,30450.25,0
170,285.5,9.0,102,33672.25,0
160,295.0,9.5,102,37249.0,0
150,305.0,10.0,102,41209.0,0
140,315.5,10.5,102,45582.25,0
130,326.5,11.0,102,50400.25,0
120,338.0,11.5,102,55696.0,1
110,330.5,-7.5,102,52212.25,1
100,323.0,-7.5,102,48841.0,0
90,316.0,-7.0,102,45796.0,0
80,309.5,-6.5,102,43056.25,0
70,303.5,-6.0,102,40602.25,0
60,298.0,-5.5,102,38416.0,0
50,293.0,-5.0,102,36481.0,0
40,288.5,-4.5,102,34782.25,0
30,284.5,-4.0,102,33306.25,0
20,281.0,-3.5,102,32041.0,0
350,200,0,145,3025,0
340,200.5,0.5,145,3080.25,0
330,201.5,1.0,145,3192.25,0
320,203.0,1.5,145,3364.0,0
310,205.0,2.0,145,3600.0,0
300,207.5,2.5,145,3906.25,0
290,210.5,3.0,145,4290.25,0
280,214.0,3.5,145,4761.0,0
270,218.0,4.0,145,5329.0,0
260,222.5,4.5,145,6006.25,0
250,227.5,5.0,145,6806.25,0
240,233.0,5.5,145,7744.0,1
230,225.5,-7.5,145,6480.25,0
220,218.5,-7.0,145,5402.25,0
210,212.0,-6.5,145,4489.0,0
200,206.0,-6.0,145,3721.0,0
190,200.5,-5.5,145,3080.25,0
180,195.5,-5.0,145,2550.25,0
170,191.0,-4.5,145,2116.0,0
160,187.0,-4.0,145,1764.0,1
150,179.5,-7.5,145,1190.25,0
140,172.5,-7.0,145,756.25,0
130,166.0,-6.5,145,441.0,0
120,160.0,-6.0,145,225.0,0
110,154.5,-5.5,145,90.25,0
100,149.5,-5.0,145,20.25,0
90,145.0,-4.5,145,0.0,0
80,141.0,-4.0,145,16.0,0
70,137.5,-3.5,145,56.25,0
60,134.5,-3.0,145,110.25,1
50,127.0,-7.5,145,324.0,0
40,120.0,-7.0,145,625.0,0
30,113.5,-6.5,145,992.25,1
20,106.0,-7.5,145,1521.0,0
350,200,0,111,7921,0
340,200.5,0.5,111,8010.25,0
330,201.5,1.0,111,8190.25,0
320,203.0,1.5,111,8464.0,0
310,205.0,2.0,111,8836.0,0
300,207.5,2.5,111,9312.25,0
290,210.5,3.0,111,9900.25,0
280,214.0,3.5,111,10609.0,0
270,218.0,4.0,111,11449.0,0
260,222.5,4.5,111,12432.25,0
250,227.5,5.0,111,13572.25,0
240,233.0,5.5,111,14884.0,0
230,239.0,6.0,111,16384.0,1
220,231.5,-7.5,111,14520.25,0
210,224.5,-7.0,111,12882.25,0
200,218.0,-6.5,111,11449.0,0
190,212.0,-6.0,111,10201.0,0
180,206.5,-5.5,111,9120.25,0
170,201.5,-5.0,111,8190.25,0
160,197.0,-4.5,111,7396.0,0
150,193.0,-4.0,111,6724.0,0
140,189.5,-3.5,111,6162.25,0
130,186.5,-3.0,111,5700.25,0
120,184.0,-2.5,111,5329.0,0
110,182.0,-2.0,111,5041.0,0
100,180.5,-1.5,111,4830.25,0
90,179.5,-1.0,111,4692.25,0
80,179.0,-0.5,111,4624.0,0
70,179.0,0.0,111,4624.0,0
60,179.5,0.5,111,4692.25,0
50,180.5,1.0,111,4830.25,0
40,182.0,1.5,111,5041.0,1
30,174.5,-7.5,111,4032.25,0
20,167.5,-7.0,111,3192.25,0
10,161.0,-6.5,111,2500.0,0
0,155.0,-6.0,111,1936.0,0
-10,149.5,-5.5,111,1482.25,0
-20,144.5,-5.0,111,1122.25,0
-30,140.0,-4.5,111,841.0,0
-40,136.0,-4.0,111,625.0,0
160,132.5,-3.5,119,182.25,0
150,129.5,-3.0,119,110.25,0
140,127.0,-2.5,119,64.0,0
130,125.0,-2.0,119,36.0,0
120,123.5,-1.5,119,20.25,0
110,122.5,-1.0,119,12.25,0
100,122.0,-0.5,119,9.0,0
90,122.0,0.0,119,9.0,0
80,122.5,0.5,119,12.25,0
70,123.5,1.0,119,20.25,0
60,125.0,1.5,119,36.0,0
50,127.0,2.0,119,64.0,0
40,129.5,2.5,119,110.25,0
30,132.5,3.0,119,182.25,0
20,136.0,3.5,119,289.0,0
10,140.0,4.0,119,441.0,0
0,144.5,4.5,119,650.25,0
-10,149.5,5.0,119,930.25,0
-20,155.0,5.5,119,1296.0,0
-30,161.0,6.0,119,1764.0,0
-40,167.5,6.5,119,2352.25,1
160,160.0,-7.5,108,2704.0,0
150,153.0,-7.0,108,2025.0,0
140,146.5,-6.5,108,1482.25,0
130,140.5,-6.0,108,1056.25,0
120,135.0,-5.5,108,729.0,0
110,130.0,-5.0,108,484.0,0
100,125.5,-4.5,108,306.25,0
90,121.5,-4.0,108,182.25,0
80,118.0,-3.5,108,100.0,0
70,115.0,-3.0,108,49.0,0
60,112.5,-2.5,108,20.25,0
50,110.5,-2.0,108,6.25,0
40,109.0,-1.5,108,1.0,0
30,108.0,-1.0,108,0.0,0
20,107.5,-0.5,108,0.25,1
350,200,0,144,3136,1
340,192.5,-7.5,144,2352.25,0
330,185.5,-7.0,144,1722.25,0
320,179.0,-6.5,144,1225.0,0
310,173.0,-6.0,144,841.0,0
300,167.5,-5.5,144,552.25,0
290,162.5,-5.0,144,342.25,0
280,158.0,-4.5,144,196.0,1
270,150.5,-7.5,144,42.25,0
260,143.5,-7.0,144,0.25,0
250,137.0,-6.5,144,49.0,0
240,131.0,-6.0,144,169.0,0
230,125.5,-5.5,144,342.25,0
220,120.5,-5.0,144,552.25,0
210,116.0,-4.5,144,784.0,1
200,108.5,-7.5,144,1260.25,0
190,101.5,-7.0,144,1806.25,0
180,95.0,-6.5,144,2401.0,0
170,89.0,-6.0,144,3025.0,0
160,83.5,-5.5,144,3660.25,0
150,78.5,-5.0,144,4290.25,0
140,74.0,-4.5,144,4900.0,0
130,70.0,-4.0,144,5476.0,0
120,66.5,-3.5,144,6006.25,0
110,63.5,-3.0,144,6480.25,0
100,61.0,-2.5,144,6889.0,0
90,59.0,-2.0,144,7225.0,1
80,51.5,-7.5,144,8556.25,0
70,44.5,-7.0,144,9900.25,0
60,38.0,-6.5,144,11236.0,0
50,32.0,-6.0,144,12544.0,0
40,26.5,-5.5,144,13806.25,0
30,21.5,-5.0,144,15006.25,0
20,17.0,-4.5,144,16129.0,0
350,200,0,145,3025,0
340,200.5,0.5,145,3080.25,0
330,201.5,1.0,145,3192.25,0
320,203.0,1.5,145,3364.0,0
310,205.0,2.0,145,3600.0,0
300,207.5,2.5,145,3906.25,0
290,210.5,3.0,145,4290.25,1
280,203.0,-7.5,145,3364.0,0
270,196.0,-7.0,145,2601.0,1
260,188.5,-7.5,145,1892.25,0
250,181.5,-7.0,145,1332.25,0
240,175.0,-6.5,145,900.0,0
230,169.0,-6.0,145,576.0,0
220,163.5,-5.5,145,342.25,0
210,158.5,-5.0,145,182.25,0
200,154.0,-4.5,145,81.0,0
190,150.0,-4.0,145,25.0,0
180,146.5,-3.5,145,2.25,0
170,143.5,-3.0,145,2.25,0
160,141.0,-2.5,145,16.0,0
150,139.0,-2.0,145,36.0,0
140,137.5,-1.5,145,56.25,0
130,136.5,-1.0,145,72.25,0
120,136.0,-0.5,145,81.0,0
110,136.0,0.0,145,81.0,0
100,136.5,0.5,145,72.25,0
90,137.5,1.0,145,56.25,0
80,139.0,1.5,145,36.0,1
70,131.5,-7.5,145,182.25,1
60,124.0,-7.5,145,441.0,0
50,117.0,-7.0,145,784.0,0
40,110.5,-6.5,145,1190.25,0
30,104.5,-6.0,145,1640.25,0
20,99.0,-5.5,145,2116.0,0
350,200,0,113,7569,0
340,200.5,0.5,113,7656.25,0
330,201.5,1.0,113,7832.25,0
320,203.0,1.5,113,8100.0,0
310,205.0,2.0,113,8464.0,1
300,197.5,-7.5,113,7140.25,0
290,190.5,-7.0,113,6006.25,0
280,184.0,-6.5,113,5041.0,0
270,178.0,-6.0,113,4225.0,0
260,172.5,-5.5,113,3540.25,0
250,167.5,-5.0,113,2970.25,0
240,163.0,-4.5,113,2500.0,0
230,159.0,-4.0,113,2116.0,0
220,155.5,-3.5,113,1806.25,0
210,152.5,-3.0,113,1560.25,0
200,150.0,-2.5,113,1369.0,0
190,148.0,-2.0,113,1225.0,0
180,146.5,-1.5,113,1122.25,0
170,145.5,-1.0,113,1056.25,1
160,138.0,-7.5,113,625.0,0
150,131.0,-7.0,113,324.0,0
140,124.5,-6.5,113,132.25,0
130,118.5,-6.0,113,30.25,1
120,111.0,-7.5,113,4.0,0
110,104.0,-7.0,113,81.0,0
100,97.5,-6.5,113,240.25,0
90,91.5,-6.0,113,462.25,0
80,86.0,-5.5,113,729.0,1
70,78.5,-7.5,113,1190.25,0
60,71.5,-7.0,113,1722.25,0
50,65.0,-6.5,113,2304.0,0
40,59.0,-6.0,113,2916.0,0
30,53.5,-5.5,113,3540.25,0
20,48.5,-5.0,113,4160.25,0
350,200,0,126,5476,0
340,200.5,0.5,126,5550.25,0
330,201.5,1.0,126,5700.25,0
320,203.0,1.5,126,5929.0,0
310,205.0,2.0,126,6241.0,0
300,207.5,2.5,126,6642.25,0
290,210.5,3.0,126,7140.25,0
280,214.0,3.5,126,7744.0,0
270,218.0,4.0,126,8464.0,0
260,222.5,4.5,126,9312.25,0
250,227.5,5.0,126,10302.25,0
240,233.0,5.5,126,11449.0,0
230,239.0,6.0,126,12769.0,0
220,245.5,6.5,126,14280.25,0
210,252.5,7.0,126,16002.25,0
200,260.0,7.5,126,17956.0,0
190,268.0,8.0,126,20164.0,0
180,276.5,8.5,126,22650.25,0
170,285.5,9.0,126,25440.25,0
160,295.0,9.5,126,28561.0,0
150,305.0,10.0,126,32041.0,1
140,297.5,-7.5,126,29412.25,0
130,290.5,-7.0,126,27060.25,0
120,284.0,-6.5,126,24964.0,0
110,278.0,-6.0,126,23104.0,0
100,272.5,-5.5,126,21462.25,0
90,267.5,-5.0,126,20022.25,0
80,263.0,-4.5,126,18769.0,0
70,259.0,-4.0,126,17689.0,0
60,255.5,-3.5,126,16770.25,0
50,252.5,-3.0,126,16002.25,0
40,250.0,-2.5,126,15376.0,0
30,248.0,-2.0,126,14884.0,0
20,246.5,-1.5,126,14520.25,0
10,245.5,-1.0,126,14280.25,0
0,245.0,-0.5,126,14161.0,0
-10,245.0,0.0,126,14161.0,0
-20,245.5,0.5,126,14280.25,0
-30,246.5,1.0,126,14520.25,0
-40,248.0,1.5,126,14884.0,0
160,250.0,2.0,148,10404.0,0
150,252.5,2.5,148,10920.25,0
140,255.5,3.0,148,11556.25,0
130,259.0,3.5,148,12321.0,0
120,263.0,4.0,148,13225.0,0
110,267.5,4.5,148,14280.25,0
100,272.5,5.0,148,15500.25,0
90,278.0,5.5,148,16900.0,0
80,284.0,6.0,148,18496.0,0
70,290.5,6.5,148,20306.25,0
60,297.5,7.0,148,22350.25,0
50,305.0,7.5,148,24649.0,0
40,313.0,8.0,148,27225.0,0
30,321.5,8.5,148,30102.25,0
20,330.5,9.0,148,33306.25,0
350,200,0,117,6889,0
340,200.5,0.5,117,6972.25,0
330,201.5,1.0,117,7140.25,0
320,203.0,1.5,117,7396.0,1
310,195.5,-7.5,117,6162.25,0
300,188.5,-7.0,117,5112.25,0
290,182.0,-6.5,117,4225.0,1
280,174.5,-7.5,117,3306.25,0
270,167.5,-7.0,117,2550.25,0
260,161.0,-6.5,117,1936.0,0
250,155.0,-6.0,117,1444.0,0
240,149.5,-5.5,117,1056.25,0
230,144.5,-5.0,117,756.25,0
220,140.0,-4.5,117,529.0,1
210,132.5,-7.5,117,240.25,0
200,125.5,-7.0,117,72.25,1
190,118.0,-7.5,117,1.0,0
180,111.0,-7.0,117,36.0,0
170,104.5,-6.5,117,156.25,0
160,98.5,-6.0,117,342.25,0
150,93.0,-5.5,117,576.0,0
140,88.0,-5.0,117,841.0,0
130,83.5,-4.5,117,1122.25,0
120,79.5,-4.0,117,1406.25,1
110,72.0,-7.5,117,2025.0,0
100,65.0,-7.0,117,2704.0,0
90,58.5,-6.5,117,3422.25,0
80,52.5,-6.0,117,4160.25,0
70,47.0,-5.5,117,4900.0,0
60,42.0,-5.0,117,5625.0,0
50,37.5,-4.5,117,6320.25,1
40,30.0,-7.5,117,7569.0,0
30,23.0,-7.0,117,8836.0,1
20,15.5,-7.5,117,10302.25,0
350,200,0,138,3844,0
340,200.5,0.5,138,3906.25,0
330,201.5,1.0,138,4032.25,0
320,203.0,1.5,138,4225.0,0
310,205.0,2.0,138,4489.0,0
300,207.5,2.5,138,4830.25,0
290,210.5,3.0,138,5256.25,0
280,214.0,3.5,138,5776.0,0
270,218.0,4.0,138,6400.0,0
260,222.5,4.5,138,7140.25,0
250,227.5,5.0,138,8010.25,0
240,233.0,5.5,138,9025.0,0
230,239.0,6.0,138,10201.0,0
220,245.5,6.5,138,11556.25,0
210,252.5,7.0,138,13110.25,0
200,260.0,7.5,138,14884.0,0
190,268.0,8.0,138,16900.0,0
180,276.5,8.5,138,19182.25,0
170,285.5,9.0,138,21756.25,0
160,295.0,9.5,138,24649.0,0
150,305.0,10.0,138,27889.0,0
140,315.5,10.5,138,31506.25,1
130,308.0,-7.5,138,28900.0,0
120,301.0,-7.0,138,26569.0,0
110,294.5,-6.5,138,24492.25,0
100,288.5,-6.0,138,22650.25,0
90,283.0,-5.5,138,21025.0,0
80,278.0,-5.0,138,19600.0,0
70,273.5,-4.5,138,18360.25,0
60,269.5,-4.0,138,17292.25,0
50,266.0,-3.5,138,16384.0,1
40,258.5,-7.5,138,14520.25,0
30,251.5,-7.0,138,12882.25,1
20,244.0,-7.5,138,11236.0,0
10,237.0,-7.0,138,9801.0,0
0,230.5,-6.5,138,8556.25,0
-10,224.5,-6.0,138,7482.25,0
-20,219.0,-5.5,138,6561.0,0
-30,214.0,-5.0,138,5776.0,0
-40,209.5,-4.5,138,5112.25,0
160,205.5,-4.0,127,6162.25,0
150,202.0,-3.5,127,5625.0,0
140,199.0,-3.0,127,5184.0,0
130,196.5,-2.5,127,4830.25,1
120,189.0,-7.5,127,3844.0,1
110,181.5,-7.5,127,2970.25,0
100,174.5,-7.0,127,2256.25,0
90,168.0,-6.5,127,1681.0,0
80,162.0,-6.0,127,1225.0,0
70,156.5,-5.5,127,870.25,0
60,151.5,-5.0,127,600.25,0
50,147.0,-4.5,127,400.0,0
40,143.0,-4.0,127,256.0,0
30,139.5,-3.5,127,156.25,0
20,136.5,-3.0,127,90.25,0
10,134.0,-2.5,127,49.0,0
0,132.0,-2.0,127,25.0,0
-10,130.5,-1.5,127,12.25,0
-20,129.5,-1.0,127,6.25,0
-30,129.0,-0.5,127,4.0,1
350,200,0,102,9604,0
340,200.5,0.5,102,9702.25,0
330,201.5,1.0,102,9900.25,0
320,203.0,1.5,102,10201.0,1
310,195.5,-7.5,102,8742.25,0
300,188.5,-7.0,102,7482.25,0
290,182.0,-6.5,102,6400.0,0
280,176.0,-6.0,102,5476.0,1
270,168.5,-7.5,102,4422.25,0
260,161.5,-7.0,102,3540.25,0
250,155.0,-6.5,102,2809.0,0
240,149.0,-6.0,102,2209.0,0
230,143.5,-5.5,102,1722.25,0
220,138.5,-5.0,102,1332.25,0
210,134.0,-4.5,102,1024.0,0
200,130.0,-4.0,102,784.0,0
190,126.5,-3.5,102,600.25,0
180,123.5,-3.0,102,462.25,0
170,121.0,-2.5,102,361.0,0
160,119.0,-2.0,102,289.0,0
150,117.5,-1.5,102,240.25,1
140,110.0,-7.5,102,64.0,0
130,103.0,-7.0,102,1.0,0
120,96.5,-6.5,102,30.25,0
110,90.5,-6.0,102,132.25,0
100,85.0,-5.5,102,289.0,0
90,80.0,-5.0,102,484.0,0
80,75.5,-4.5,102,702.25,0
70,71.5,-4.0,102,930.25,0
60,68.0,-3.5,102,1156.0,0
50,65.0,-3.0,102,1369.0,0
40,62.5,-2.5,102,1560.25,0
30,60.5,-2.0,102,1722.25,0
20,59.0,-1.5,102,1849.0,0
350,200,0,116,7056,0
340,200.5,0.5,116,7140.25,0
330,201.5,1.0,116,7310.25,0
320,203.0,1.5,116,7569.0,0
310,205.0,2.0,116,7921.0,0
300,207.5,2.5,116,8372.25,0
290,210.5,3.0,116,8930.25,0
280,214.0,3.5,116,9604.0,0
270,218.0,4.0,116,10404.0,0
260,222.5,4.5,116,11342.25,1
250,215.0,-7.5,116,9801.0,0
240,208.0,-7.0,116,8464.0,0
230,201.5,-6.5,116,7310.25,0
220,195.5,-6.0,116,6320.25,0
210,190.0,-5.5,116,5476.0,0
200,185.0,-5.0,116,4761.0,0
190,180.5,-4.5,116,4160.25,0
180,176.5,-4.0,116,3660.25,0
170,173.0,-3.5,116,3249.0,0
160,170.0,-3.0,116,2916.0,0
150,167.5,-2.5,116,2652.25,1
140,160.0,-7.5,116,1936.0,0
130,153.0,-7.0,116,1369.0,0
120,146.5,-6.5,116,930.25,0
110,140.5,-6.0,116,600.25,0
100,135.0,-5.5,116,361.0,0
90,130.0,-5.0,116,196.0,0
80,125.5,-4.5,116,90.25,0
70,121.5,-4.0,116,30.25,0
60,118.0,-3.5,116,4.0,0
50,115.0,-3.0,116,1.0,0
40,112.5,-2.5,116,12.25,0
30,110.5,-2.0,116,30.25,0
20,109.0,-1.5,116,49.0,0
350,200,0,124,5776,0
340,200.5,0.5,124,5852.25,0
330,201.5,1.0,124,6006.25,0
320,203.0,1.5,124,6241.0,0
310,205.0,2.0,124,6561.0,0
300,207.5,2.5,124,6972.25,0
290,210.5,3.0,124,7482.25,0
280,214.0,3.5,124,8100.0,0
270,218.0,4.0,124,8836.0,0
260,222.5,4.5,124,9702.25,0
250,227.5,5.0,124,10712.25,0
240,233.0,5.5,124,11881.0,0
230,239.0,6.0,124,13225.0,0
220,245.5,6.5,124,14762.25,0
210,252.5,7.0,124,16512.25,0
200,260.0,7.5,124,18496.0,0
190,268.0,8.0,124,20736.0,0
180,276.5,8.5,124,23256.25,0
170,285.5,9.0,124,26082.25,1
160,278.0,-7.5,124,23716.0,0
150,271.0,-7.0,124,21609.0,0
140,264.5,-6.5,124,19740.25,1
130,257.0,-7.5,124,17689.0,1
120,249.5,-7.5,124,15750.25,0
110,242.5,-7.0,124,14042.25,0
100,236.0,-6.5,124,12544.0,0
90,230.0,-6.0,124,11236.0,1
80,222.5,-7.5,124,9702.25,0
70,215.5,-7.0,124,8372.25,0
60,209.0,-6.5,124,7225.0,0
50,203.0,-6.0,124,6241.0,0
40,197.5,-5.5,124,5402.25,0
30,192.5,-5.0,124,4692.25,1
20,185.0,-7.5,124,3721.0,0
10,178.0,-7.0,124,2916.0,0
0,171.5,-6.5,124,2256.25,0
-10,165.5,-6.0,124,1722.25,0
-20,160.0,-5.5,124,1296.0,0
-30,155.0,-5.0,124,961.0,0
-40,150.5,-4.5,124,702.25,0
160,146.5,-4.0,117,870.25,0
150,143.0,-3.5,117,676.0,0
140,140.0,-3.0,117,529.0,0
130,137.5,-2.5,117,420.25,0
120,135.5,-2.0,117,342.25,1
110,128.0,-7.5,117,121.0,0
100,121.0,-7.0,117,16.0,1
90,113.5,-7.5,117,12.25,0
80,106.5,-7.0,117,110.25,0
70,100.0,-6.5,117,289.0,0
60,94.0,-6.0,117,529.0,0
50,88.5,-5.5,117,812.25,0
40,83.5,-5.0,117,1122.25,0
30,79.0,-4.5,117,1444.0,0
20,75.0,-4.0,117,1764.0,0
350,200,0,135,4225,1
340,192.5,-7.5,135,3306.25,0
330,185.5,-7.0,135,2550.25,0
320,179.0,-6.5,135,1936.0,1
310,171.5,-7.5,135,1332.25,0
300,164.5,-7.0,135,870.25,0
290,158.0,-6.5,135,529.0,0
280,152.0,-6.0,135,289.0,0
270,146.5,-5.5,135,132.25,0
260,141.5,-5.0,135,42.25,0
250,137.0,-4.5,135,4.0,0
240,133.0,-4.0,135,4.0,0
230,129.5,-3.5,135,30.25,0
220,126.5,-3.0,135,72.25,0
210,124.0,-2.5,135,121.0,0
200,122.0,-2.0,135,169.0,0
190,120.5,-1.5,135,210.25,0
180,119.5,-1.0,135,240.25,1
170,112.0,-7.5,135,529.0,0
160,105.0,-7.0,135,900.0,0
150,98.5,-6.5,135,1332.25,0
140,92.5,-6.0,135,1806.25,0
130,87.0,-5.5,135,2304.0,0
120,82.0,-5.0,135,2809.0,0
110,77.5,-4.5,135,3306.25,0
100,73.5,-4.0,135,3782.25,0
90,70.0,-3.5,135,4225.0,0
80,67.0,-3.0,135,4624.0,0
70,64.5,-2.5,135,4970.25,0
60,62.5,-2.0,135,5256.25,0
50,61.0,-1.5,135,5476.0,1
40,53.5,-7.5,135,6642.25,0
30,46.5,-7.0,135,7832.25,0
20,40.0,-6.5,135,9025.0,0
350,200,0,135,4225,0
340,200.5,0.5,135,4290.25,0
330,201.5,1.0,135,4422.25,0
320,203.0,1.5,135,4624.0,1
310,195.5,-7.5,135,3660.25,0
300,188.5,-7.0,135,2862.25,0
290,182.0,-6.5,135,2209.0,0
280,176.0,-6.0,135,1681.0,0
270,170.5,-5.5,135,1260.25,0
260,165.5,-5.0,135,930.25,0
250,161.0,-4.5,135,676.0,0
240,157.0,-4.0,135,484.0,0
230,153.5,-3.5,135,342.25,0
220,150.5,-3.0,135,240.25,0
210,148.0,-2.5,135,169.0,0
200,146.0,-2.0,135,121.0,0
190,144.5,-1.5,135,90.25,0
180,143.5,-1.0,135,72.25,0
170,143.0,-0.5,135,64.0,0
160,143.0,0.0,135,64.0,0
150,143.5,0.5,135,72.25,0
140,144.5,1.0,135,90.25,1
130,137.0,-7.5,135,4.0,0
120,130.0,-7.0,135,25.0,0
110,123.5,-6.5,135,132.25,0
100,117.5,-6.0,135,306.25,0
90,112.0,-5.5,135,529.0,0
80,107.0,-5.0,135,784.0,0
70,102.5,-4.5,135,1056.25,0
60,98.5,-4.0,135,1332.25,0
50,95.0,-3.5,135,1600.0,0
40,92.0,-3.0,135,1849.0,0
30,89.5,-2.5,135,2070.25,0
20,87.5,-2.0,135,2256.25,0
350,200,0,111,7921,0
340,200.5,0.5,111,8010.25,0
330,201.5,1.0,111,8190.25,0
320,203.0,1.5,111,8464.0,0
310,205.0,2.0,111,8836.0,0
300,207.5,2.5,111,9312.25,0
290,210.5,3.0,111,9900.25,0
280,214.0,3.5,111,10609.0,0
270,218.0,4.0,111,11449.0,0
260,222.5,4.5,111,12432.25,0
250,227.5,5.0,111,13572.25,0
240,233.0,5.5,111,14884.0,0
230,239.0,6.0,111,16384.0,1
220,231.5,-7.5,111,14520.25,0
210,224.5,-7.0,111,12882.25,0
200,218.0,-6.5,111,11449.0,0
190,212.0,-6.0,111,10201.0,0
180,206.5,-5.5,111,9120.25,0
170,201.5,-5.0,111,8190.25,0
160,197.0,-4.5,111,7396.0,0
150,193.0,-4.0,111,6724.0,0
140,189.5,-3.5,111,6162.25,0
130,186.5,-3.0,111,5700.25,0
120,184.0,-2.5,111,5329.0,0
110,182.0,-2.0,111,5041.0,0
100,180.5,-1.5,111,4830.25,0
90,179.5,-1.0,111,4692.25,0
80,179.0,-0.5,111,4624.0,0
70,179.0,0.0,111,4624.0,0
60,179.5,0.5,111,4692.25,1
50,172.0,-7.5,111,3721.0,0
40,165.0,-7.0,111,2916.0,1
30,157.5,-7.5,111,2162.25,0
20,150.5,-7.0,111,1560.25,0
10,144.0,-6.5,111,1089.0,0
0,138.0,-6.0,111,729.0,1
-10,130.5,-7.5,111,380.25,0
-20,123.5,-7.0,111,156.25,0
-30,117.0,-6.5,111,36.0,0
-40,111.0,-6.0,111,0.0,0
160,105.5,-5.5,114,72.25,0
150,100.5,-5.0,114,182.25,0
140,96.0,-4.5,114,324.0,0
130,92.0,-4.0,114,484.0,0
120,88.5,-3.5,114,650.25,0
110,85.5,-3.0,114,812.25,0
100,83.0,-2.5,114,961.0,0
90,81.0,-2.0,114,1089.0,0
80,79.5,-1.5,114,1190.25,0
70,78.5,-1.0,114,1260.25,1
60,71.0,-7.5,114,1849.0,1
50,63.5,-7.5,114,2550.25,0
40,56.5,-7.0,114,3306.25,0
30,50.0,-6.5,114,4096.0,0
20,44.0,-6.0,114,4900.0,0
350,200,0,115,7225,0
340,200.5,0.5,115,7310.25,0
330,201.5,1.0,115,7482.25,0
320,203.0,1.5,115,7744.0,0
310,205.0,2.0,115,8100.0,0
300,207.5,2.5,115,8556.25,1
290,200.0,-7.5,115,7225.0,0
280,193.0,-7.0,115,6084.0,0
270,186.5,-6.5,115,5112.25,0
260,180.5,-6.0,115,4290.25,0
250,175.0,-5.5,115,3600.0,0
240,170.0,-5.0,115,3025.0,0
230,165.5,-4.5,115,2550.25,0
220,161.5,-4.0,115,2162.25,1
210,154.0,-7.5,115,1521.0,0
200,147.0,-7.0,115,1024.0,0
190,140.5,-6.5,115,650.25,0
180,134.5,-6.0,115,380.25,0
170,129.0,-5.5,115,196.0,0
160,124.0,-5.0,115,81.0,0
150,119.5,-4.5,115,20.25,0
140,115.5,-4.0,115,0.25,0
130,112.0,-3.5,115,9.0,0
120,109.0,-3.0,115,36.0,0
110,106.5,-2.5,115,72.25,0
100,104.5,-2.0,115,110.25,0
90,103.0,-1.5,115,144.0,0
80,102.0,-1.0,115,169.0,0
70,101.5,-0.5,115,182.25,0
60,101.5,0.0,115,182.25,0
50,102.0,0.5,115,169.0,0
40,103.0,1.0,115,144.0,0
30,104.5,1.5,115,110.25,0
20,106.5,2.0,115,72.25,0
